"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Number of Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Region of Origin","Cause of Death","Country of Origin","Location of death","Information Source",Coordinates,"Migration route",URL,"UNSD Geographical Grouping","Source Quality"
2014.MMP01147,2014.MMP01147,"North America","Thu, 06/26/2014 - 12:00",2014,June,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water","El Salvador","Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.26265, -98.28249","US-Mexico border crossing",,"Northern America",5
2014.MMP01148,2014.MMP01148,"North America","Fri, 06/27/2014 - 12:00",2014,June,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water","El Salvador","Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.11685, -98.0901","US-Mexico border crossing",,"Northern America",5
2014.MMP01149,2014.MMP01149,"North America","Fri, 06/27/2014 - 12:00",2014,June,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.13951, -98.29516","US-Mexico border crossing",,"Northern America",5
2014.MMP01150,2014.MMP01150,"North America","Sun, 06/29/2014 - 12:00",2014,June,1,,1,,0,0,,"Central America",Drowning,Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.4245, -99.49128","US-Mexico border crossing",,"Northern America",5
2014.MMP01151,2014.MMP01151,"North America","Tue, 07/01/2014 - 12:00",2014,July,1,,1,,0,0,,"Central America",Drowning,Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.62833, -99.63416","US-Mexico border crossing",,"Northern America",5
2014.MMP01152,2014.MMP01152,"North America","Tue, 07/08/2014 - 12:00",2014,July,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water","El Salvador","Kenedy county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.20791, -97.95607","US-Mexico border crossing",,"Northern America",5
2014.MMP01153,2014.MMP01153,"North America","Wed, 07/09/2014 - 12:00",2014,July,1,,1,,0,1,,"Central America",Drowning,Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.4388, -99.4962","US-Mexico border crossing",,"Northern America",5
2014.MMP01154,2014.MMP01154,"North America","Wed, 07/09/2014 - 12:00",2014,July,1,,1,,0,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.58595, -98.97779","US-Mexico border crossing",,"Northern America",5
2014.MMP01155,2014.MMP01155,"North America","Thu, 07/10/2014 - 12:00",2014,July,1,,1,,0,1,,"Central America","Mixed or unknown",Mexico,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.05206, -98.13643","US-Mexico border crossing",,"Northern America",5
2014.MMP01156,2014.MMP01156,"North America","Sat, 07/12/2014 - 12:00",2014,July,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water","El Salvador","Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.14121, -98.2533","US-Mexico border crossing",,"Northern America",5
2014.MMP01157,2014.MMP01157,"North America","Mon, 07/14/2014 - 12:00",2014,July,1,,1,,0,0,,"Latin America / Caribbean (P)",Drowning,Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.09009, -98.24899","US-Mexico border crossing",,"Northern America",5
2014.MMP01158,2014.MMP01158,"North America","Mon, 07/14/2014 - 12:00",2014,July,1,,1,,0,0,,"Central America","Mixed or unknown",Mexico,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.1605, -98.2277","US-Mexico border crossing",,"Northern America",5
2014.MMP01159,2014.MMP01159,"North America","Tue, 07/15/2014 - 12:00",2014,July,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.41337, -99.02654","US-Mexico border crossing",,"Northern America",5
2014.MMP01160,2014.MMP01160,"North America","Thu, 07/17/2014 - 12:00",2014,July,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.98824, -99.43142","US-Mexico border crossing",,"Northern America",5
2014.MMP01161,2014.MMP01161,"North America","Thu, 07/17/2014 - 12:00",2014,July,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Starr county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.40689, -99.01574","US-Mexico border crossing",,"Northern America",5
2014.MMP01162,2014.MMP01162,"North America","Fri, 07/18/2014 - 12:00",2014,July,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water","El Salvador","Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.10411, -98.1478","US-Mexico border crossing",,"Northern America",5
2014.MMP01163,2014.MMP01163,"North America","Fri, 07/18/2014 - 12:00",2014,July,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.1018, -98.25978","US-Mexico border crossing",,"Northern America",5
2014.MMP01164,2014.MMP01164,"North America","Mon, 07/21/2014 - 12:00",2014,July,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Cameron county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","25.87229, -97.44824","US-Mexico border crossing",,"Northern America",5
2014.MMP01165,2014.MMP01165,"North America","Tue, 07/22/2014 - 12:00",2014,July,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Guatemala,"Zapata county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.17939, -99.01109","US-Mexico border crossing",,"Northern America",5
2014.MMP01166,2014.MMP01166,"North America","Wed, 07/23/2014 - 12:00",2014,July,1,,1,,0,1,,"Central America",Drowning,Mexico,"Maverick county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.76548, -100.53133","US-Mexico border crossing",,"Northern America",5
2014.MMP01167,2014.MMP01167,"North America","Sat, 07/26/2014 - 12:00",2014,July,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.84354, -99.5698","US-Mexico border crossing",,"Northern America",5
2014.MMP01168,2014.MMP01168,"North America","Mon, 07/28/2014 - 12:00",2014,July,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.59513, -111.79752","US-Mexico border crossing",,"Northern America",5
2014.MMP01169,2014.MMP01169,"North America","Tue, 07/29/2014 - 12:00",2014,July,1,,1,,1,0,,"Central America",Drowning,"El Salvador","Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.2148, -98.43369","US-Mexico border crossing",,"Northern America",5
2014.MMP01170,2014.MMP01170,"North America","Wed, 07/30/2014 - 12:00",2014,July,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.22313, -98.45641","US-Mexico border crossing",,"Northern America",5
2014.MMP01171,2014.MMP01171,"North America","Wed, 07/30/2014 - 12:00",2014,July,1,,1,,0,1,,"Central America","Mixed or unknown",Mexico,"Santa Cruz county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.64468, -110.69116","US-Mexico border crossing",,"Northern America",5
2014.MMP01172,2014.MMP01172,"North America","Wed, 07/30/2014 - 12:00",2014,July,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Guatemala,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.1024, -98.24432","US-Mexico border crossing",,"Northern America",5
2014.MMP01173,2014.MMP01173,"North America","Thu, 07/31/2014 - 12:00",2014,July,1,,1,,0,0,,"Latin America / Caribbean (P)",Drowning,Unknown,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.49798, -99.51761","US-Mexico border crossing",,"Northern America",5
2014.MMP01174,2014.MMP01174,"North America","Mon, 08/04/2014 - 12:00",2014,August,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Guatemala,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.01323, -99.23846","US-Mexico border crossing",,"Northern America",5
2014.MMP01175,2014.MMP01175,"North America","Mon, 08/04/2014 - 12:00",2014,August,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.04934, -111.56972","US-Mexico border crossing",,"Northern America",5
2014.MMP01176,2014.MMP01176,"North America","Tue, 08/05/2014 - 12:00",2014,August,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.06364, -98.16431","US-Mexico border crossing",,"Northern America",5
2014.MMP01177,2014.MMP01177,"North America","Tue, 08/05/2014 - 12:00",2014,August,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.08583, -98.20145","US-Mexico border crossing",,"Northern America",5
2014.MMP01178,2014.MMP01178,"North America","Wed, 08/06/2014 - 12:00",2014,August,1,,1,,1,0,,Caribbean,"Vehicle accident / death linked to hazardous transport","Dominican Republic","La Salle county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.03281, -99.35521","US-Mexico border crossing",,"Northern America",5
2014.MMP01179,2014.MMP01179,"North America","Mon, 08/11/2014 - 12:00",2014,August,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.24773, -98.34502","US-Mexico border crossing",,"Northern America",5
2014.MMP01180,2014.MMP01180,"North America","Wed, 08/13/2014 - 12:00",2014,August,1,,1,,0,1,,"Central America",Drowning,Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.55781, -99.51425","US-Mexico border crossing",,"Northern America",5
2014.MMP01181,2014.MMP01181,"North America","Thu, 08/14/2014 - 12:00",2014,August,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Kenedy county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.11793, -97.94289","US-Mexico border crossing",,"Northern America",5
2014.MMP01182,2014.MMP01182,"North America","Thu, 08/14/2014 - 12:00",2014,August,1,,1,,0,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Kenedy county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.11224, -97.98511","US-Mexico border crossing",,"Northern America",5
2014.MMP01183,2014.MMP01183,"North America","Thu, 08/14/2014 - 12:00",2014,August,1,,1,,0,0,,"Latin America / Caribbean (P)",Drowning,Unknown,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.73378, -99.79417","US-Mexico border crossing",,"Northern America",5
2014.MMP01184,2014.MMP01184,"North America","Sun, 08/17/2014 - 12:00",2014,August,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Guatemala,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.11403, -98.36024","US-Mexico border crossing",,"Northern America",5
2014.MMP01185,2014.MMP01185,"North America","Sun, 08/17/2014 - 12:00",2014,August,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Imperial county, California, United States of America","Border Patrol Deaths FOIA (UBC)","32.67914, -115.69156","US-Mexico border crossing",,"Northern America",5
2014.MMP01186,2014.MMP01186,"North America","Mon, 08/18/2014 - 12:00",2014,August,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.40835, -98.81965","US-Mexico border crossing",,"Northern America",5
2014.MMP01187,2014.MMP01187,"North America","Mon, 08/18/2014 - 12:00",2014,August,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Guatemala,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.05164, -98.32152","US-Mexico border crossing",,"Northern America",5
2014.MMP01188,2014.MMP01188,"North America","Wed, 08/20/2014 - 12:00",2014,August,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"La Salle county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.20977, -99.30478","US-Mexico border crossing",,"Northern America",5
2014.MMP01189,2014.MMP01189,"North America","Thu, 08/21/2014 - 12:00",2014,August,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.06508, -112.2118","US-Mexico border crossing",,"Northern America",5
2014.MMP01190,2014.MMP01190,"North America","Thu, 08/21/2014 - 12:00",2014,August,1,,1,,0,1,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.04193, -98.25195","US-Mexico border crossing",,"Northern America",5
2014.MMP01191,2014.MMP01191,"North America","Sun, 08/24/2014 - 12:00",2014,August,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.33642, -111.96145","US-Mexico border crossing",,"Northern America",5
2014.MMP01192,2014.MMP01192,"North America","Mon, 08/25/2014 - 12:00",2014,August,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Kenedy county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.06295, -97.85666","US-Mexico border crossing",,"Northern America",5
2014.MMP01193,2014.MMP01193,"North America","Mon, 08/25/2014 - 12:00",2014,August,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.92681, -98.76406","US-Mexico border crossing",,"Northern America",5
2014.MMP01194,2014.MMP01194,"North America","Mon, 08/25/2014 - 12:00",2014,August,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.93959, -99.61996","US-Mexico border crossing",,"Northern America",5
2014.MMP01195,2014.MMP01195,"North America","Tue, 08/26/2014 - 12:00",2014,August,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Val Verde county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","29.30665, -100.88592","US-Mexico border crossing",,"Northern America",5
2014.MMP01196,2014.MMP01196,"North America","Wed, 08/27/2014 - 12:00",2014,August,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.2145, -98.16653","US-Mexico border crossing",,"Northern America",5
2014.MMP01197,2014.MMP01197,"North America","Wed, 08/27/2014 - 12:00",2014,August,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Zapata county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.20208, -99.20506","US-Mexico border crossing",,"Northern America",5
2014.MMP01198,2014.MMP01198,"North America","Thu, 08/28/2014 - 12:00",2014,August,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Guatemala,"Kenedy county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.16109, -97.84491","US-Mexico border crossing",,"Northern America",5
2014.MMP01199,2014.MMP01199,"North America","Thu, 08/28/2014 - 12:00",2014,August,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.88522, -99.73074","US-Mexico border crossing",,"Northern America",5
2014.MMP01200,2014.MMP01200,"North America","Thu, 08/28/2014 - 12:00",2014,August,1,,1,,1,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.03969, -98.14476","US-Mexico border crossing",,"Northern America",5
2014.MMP01201,2014.MMP01201,"North America","Fri, 08/29/2014 - 12:00",2014,August,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.1128, -98.0948","US-Mexico border crossing",,"Northern America",5
2014.MMP01202,2014.MMP01202,"North America","Mon, 09/01/2014 - 12:00",2014,September,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Jim Hogg county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.23464, -98.56638","US-Mexico border crossing",,"Northern America",5
2014.MMP01203,2014.MMP01203,"North America","Fri, 09/05/2014 - 12:00",2014,September,1,,1,,0,1,,"Central America","Mixed or unknown",Mexico,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.1528, -98.2648","US-Mexico border crossing",,"Northern America",5
2014.MMP01204,2014.MMP01204,"North America","Fri, 09/05/2014 - 12:00",2014,September,1,,1,,0,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Maverick county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.42622, -100.13396","US-Mexico border crossing",,"Northern America",5
2014.MMP01205,2014.MMP01205,"North America","Mon, 09/08/2014 - 12:00",2014,September,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.10559, -98.22418","US-Mexico border crossing",,"Northern America",5
2014.MMP01206,2014.MMP01206,"North America","Tue, 09/09/2014 - 12:00",2014,September,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Yuma county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.5234, -114.3401","US-Mexico border crossing",,"Northern America",5
2014.MMP01207,2014.MMP01207,"North America","Tue, 09/09/2014 - 12:00",2014,September,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Maricopa county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.79993, -112.60312","US-Mexico border crossing",,"Northern America",5
2014.MMP01208,2014.MMP01208,"North America","Tue, 09/09/2014 - 12:00",2014,September,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Starr county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.6954, -98.8507","US-Mexico border crossing",,"Northern America",5
2014.MMP01209,2014.MMP01209,"North America","Thu, 09/11/2014 - 12:00",2014,September,1,,1,,0,1,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.45843, -112.53881","US-Mexico border crossing",,"Northern America",5
2014.MMP01210,2014.MMP01210,"North America","Thu, 09/11/2014 - 12:00",2014,September,1,,1,,0,1,,"Central America","Mixed or unknown",Mexico,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.18786, -98.39537","US-Mexico border crossing",,"Northern America",5
2014.MMP01211,2014.MMP01211,"North America","Sat, 09/13/2014 - 12:00",2014,September,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.1669, -98.3458","US-Mexico border crossing",,"Northern America",5
2014.MMP01212,2014.MMP01212,"North America","Sat, 09/13/2014 - 12:00",2014,September,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.7634, -111.9822","US-Mexico border crossing",,"Northern America",5
2014.MMP01213,2014.MMP01213,"North America","Mon, 09/15/2014 - 12:00",2014,September,1,,1,,0,1,,Caribbean,"Harsh environmental conditions / lack of adequate shelter, food, water","Dominican Republic","Kenedy county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.22176, -97.87202","US-Mexico border crossing",,"Northern America",5
2014.MMP01214,2014.MMP01214,"North America","Tue, 09/16/2014 - 12:00",2014,September,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.75812, -111.68047","US-Mexico border crossing",,"Northern America",5
2014.MMP01215,2014.MMP01215,"North America","Fri, 09/19/2014 - 12:00",2014,September,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Guatemala,"Kleberg county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.24872, -97.87482","US-Mexico border crossing",,"Northern America",5
2014.MMP01216,2014.MMP01216,"North America","Sun, 09/21/2014 - 12:00",2014,September,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.23629, -98.19864","US-Mexico border crossing",,"Northern America",5
2014.MMP01217,2014.MMP01217,"North America","Mon, 09/22/2014 - 12:00",2014,September,1,,1,,0,1,,"Central America","Mixed or unknown",Mexico,"San Diego county, California, United States of America","Border Patrol Deaths FOIA (UBC)","32.72356, -116.21212","US-Mexico border crossing",,"Northern America",5
2014.MMP01218,2014.MMP01218,"North America","Tue, 09/23/2014 - 12:00",2014,September,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.86653, -99.16897","US-Mexico border crossing",,"Northern America",5
2014.MMP01219,2014.MMP01219,"North America","Tue, 09/23/2014 - 12:00",2014,September,1,,1,,1,0,,"Central America","Mixed or unknown",Mexico,"Yuma county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.3834, -114.4458","US-Mexico border crossing",,"Northern America",5
2014.MMP01220,2014.MMP01220,"North America","Sat, 09/27/2014 - 12:00",2014,September,1,,1,,0,1,,"South America","Vehicle accident / death linked to hazardous transport",Peru,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.6829, -98.1144","US-Mexico border crossing",,"Northern America",5
2014.MMP01221,2014.MMP01221,"North America","Tue, 09/30/2014 - 12:00",2014,September,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Jim Hogg county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.27747, -98.74765","US-Mexico border crossing",,"Northern America",5
2014.MMP01222,2014.MMP01222,"North America","Thu, 10/02/2014 - 12:00",2014,October,1,,1,,1,0,,"Central America","Vehicle accident / death linked to hazardous transport",Guatemala,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.3426, -98.5335","US-Mexico border crossing",,"Northern America",5
2014.MMP01223,2014.MMP01223,"North America","Thu, 10/02/2014 - 12:00",2014,October,1,,1,,0,1,,"Latin America / Caribbean (P)","Vehicle accident / death linked to hazardous transport",Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.3426, -98.5335","US-Mexico border crossing",,"Northern America",5
2014.MMP01224,2014.MMP01224,"North America","Sat, 10/04/2014 - 12:00",2014,October,1,,1,,0,1,,"Central America","Mixed or unknown",Mexico,"San Diego county, California, United States of America","Border Patrol Deaths FOIA (UBC)","32.62592, -116.82867","US-Mexico border crossing",,"Northern America",5
2014.MMP01225,2014.MMP01225,"North America","Mon, 10/06/2014 - 12:00",2014,October,1,,1,,0,1,,"Central America",Drowning,Honduras,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.0892, -98.2485","US-Mexico border crossing",,"Northern America",5
2014.MMP01226,2014.MMP01226,"North America","Tue, 10/07/2014 - 12:00",2014,October,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"La Salle county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","28.16787, -99.32237","US-Mexico border crossing",,"Northern America",5
2014.MMP01227,2014.MMP01227,"North America","Wed, 10/08/2014 - 12:00",2014,October,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Cameron county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","25.8802, -97.4519","US-Mexico border crossing",,"Northern America",5
2014.MMP01228,2014.MMP01228,"North America","Fri, 10/17/2014 - 12:00",2014,October,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Kenedy county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.0421, -97.8559","US-Mexico border crossing",,"Northern America",5
2014.MMP01229,2014.MMP01229,"North America","Sat, 10/18/2014 - 12:00",2014,October,1,,1,,0,1,,"Central America",Drowning,Mexico,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.21874, -98.48285","US-Mexico border crossing",,"Northern America",5
2014.MMP01230,2014.MMP01230,"North America","Tue, 10/21/2014 - 12:00",2014,October,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.49902, -111.61863","US-Mexico border crossing",,"Northern America",5
2014.MMP01231,2014.MMP01231,"North America","Tue, 10/21/2014 - 12:00",2014,October,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.16759, -98.35709","US-Mexico border crossing",,"Northern America",5
2014.MMP01232,2014.MMP01232,"North America","Thu, 10/23/2014 - 12:00",2014,October,1,,1,,0,1,,"Central America",Drowning,Guatemala,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.1202, -98.2654","US-Mexico border crossing",,"Northern America",5
2014.MMP01233,2014.MMP01233,"North America","Thu, 10/23/2014 - 12:00",2014,October,1,,1,,0,1,,"Central America",Drowning,Guatemala,"Starr county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.25371, -98.63151","US-Mexico border crossing",,"Northern America",5
2014.MMP01234,2014.MMP01234,"North America","Wed, 10/29/2014 - 12:00",2014,October,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.75224, -111.62861","US-Mexico border crossing",,"Northern America",5
2014.MMP01235,2014.MMP01235,"North America","Fri, 10/31/2014 - 12:00",2014,October,1,,1,,0,1,,"Central America","Mixed or unknown",Mexico,"Terrell county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","30.1795, -102.17183","US-Mexico border crossing",,"Northern America",5
